+33;+90;0;-33;-90;180;stop;forward;backward;left;right
0.144;0.162;0.208;0.430;0.124;2.000;1;0;0;0;0
0.156;0.162;0.208;0.437;0.124;2.000;1;0;0;0;0
0.156;0.213;0.272;0.437;0.178;0.124;0;1;0;0;0
0.168;0.213;0.295;0.427;0.194;0.117;0;1;0;0;0
0.168;0.231;0.295;0.427;0.194;0.117;0;1;0;0;0
0.168;0.231;0.295;0.427;0.194;0.117;0;1;0;0;0
0.168;0.231;0.295;0.427;0.194;0.117;0;1;0;0;0
0.168;0.231;0.295;0.427;0.194;0.117;0;1;0;0;0
0.155;0.248;0.268;0.409;0.162;0.155;1;0;0;0;0
0.155;0.248;0.268;0.409;0.162;0.155;1;0;0;0;0
0.155;0.248;0.268;0.409;0.162;0.155;1;0;0;0;0
0.112;0.248;0.268;0.409;0.162;0.155;0;0;0;0;1
0.112;0.219;0.216;0.363;0.105;0.218;0;0;0;0;1
0.090;0.219;0.247;0.330;0.108;0.197;0;0;0;0;1
0.090;0.156;0.247;0.330;0.108;0.197;0;0;0;0;1
0.090;0.156;0.247;0.330;0.108;0.197;0;0;0;0;1
0.090;0.156;0.247;0.330;0.108;0.197;0;0;0;0;1
0.106;0.156;0.325;0.330;0.134;0.197;1;0;0;0;0
0.106;0.129;0.325;0.330;0.134;0.176;1;0;0;0;0
0.106;0.129;0.325;0.330;0.134;0.176;1;0;0;0;0
0.106;0.129;0.325;0.330;0.134;0.176;1;0;0;0;0
0.106;0.129;0.325;0.330;0.134;0.176;1;0;0;0;0
0.151;0.129;0.327;0.351;0.309;0.162;1;0;0;0;0
0.151;0.110;0.327;0.351;0.309;0.162;0;1;0;0;0
0.164;0.110;0.327;0.351;0.309;0.162;0;1;0;0;0
0.164;0.108;0.321;0.358;0.320;0.167;1;0;0;0;0
0.164;0.108;0.321;0.358;0.320;0.167;1;0;0;0;0
0.164;0.108;0.321;0.358;0.320;0.167;1;0;0;0;0
0.158;0.101;0.292;0.320;0.156;0.211;0;0;0;0;1
0.158;0.101;0.292;0.320;0.156;0.211;0;0;0;0;1
0.158;0.101;0.292;0.320;0.156;0.211;0;0;0;0;1
0.149;0.097;0.266;0.298;0.097;0.221;0;0;0;0;1
0.149;0.097;0.266;0.298;0.097;0.221;0;0;0;0;1
0.149;0.097;0.266;0.298;0.097;0.221;0;0;0;0;1
0.149;0.097;0.266;0.298;0.097;0.221;0;0;0;0;1
0.231;0.087;0.259;0.338;2.000;0.222;1;0;0;0;0
0.231;0.087;0.259;0.338;2.000;0.222;1;0;0;0;0
0.231;0.087;0.259;0.338;2.000;0.222;1;0;0;0;0
0.231;0.087;0.259;0.338;2.000;0.222;1;0;0;0;0
0.256;0.093;0.277;0.443;0.682;0.244;1;0;0;0;0
0.256;0.093;0.277;0.443;0.682;0.244;0;1;0;0;0
0.243;0.093;0.290;0.474;0.702;0.244;0;1;0;0;0
0.243;0.093;0.290;0.474;0.702;0.248;0;1;0;0;0
0.243;0.093;0.290;0.474;0.702;0.248;0;1;0;0;0
0.243;0.093;0.290;0.474;0.702;0.248;0;1;0;0;0
0.230;0.093;0.269;0.474;0.699;0.248;0;1;0;0;0
0.230;0.093;0.269;0.427;0.699;0.248;1;0;0;0;0
0.230;0.109;0.269;0.427;0.699;0.287;1;0;0;0;0
0.230;0.109;0.269;0.427;0.699;0.287;1;0;0;0;0
0.174;0.133;0.210;0.347;2.000;0.340;0;0;0;0;1
0.174;0.133;0.210;0.347;2.000;0.340;0;0;0;0;1
0.143;0.133;0.182;0.325;0.100;0.340;0;0;0;0;1
0.143;0.139;0.182;0.325;0.100;0.329;0;0;0;0;1
0.143;0.139;0.182;0.325;0.100;0.329;0;0;0;0;1
0.143;0.139;0.205;0.506;2.000;0.329;1;0;0;0;0
0.143;0.158;0.205;0.506;2.000;0.180;1;0;0;0;0
0.157;0.158;0.264;0.603;0.731;0.180;0;1;0;0;0
0.157;0.189;0.264;0.603;0.731;0.114;0;1;0;0;0
0.157;0.189;0.264;0.603;0.731;0.114;0;1;0;0;0
0.161;0.189;0.277;0.599;0.694;0.114;0;1;0;0;0
0.161;0.206;0.277;0.599;0.694;0.131;1;0;0;0;0
0.161;0.206;0.277;0.599;0.694;0.131;1;0;0;0;0
0.137;0.236;0.246;0.573;2.000;0.169;0;0;0;0;1
0.137;0.236;0.246;0.573;2.000;0.169;0;0;0;0;1
0.137;0.236;0.246;0.573;2.000;0.169;0;0;0;0;1
0.118;0.235;0.222;0.551;0.089;0.161;0;0;0;0;1
0.118;0.235;0.222;0.551;0.089;0.161;0;0;0;0;1
0.135;0.235;0.294;0.538;2.000;0.161;0;0;0;0;1
0.135;0.197;0.294;0.538;2.000;0.126;1;0;0;0;0
0.135;0.197;0.294;0.538;2.000;0.126;1;0;0;0;0
0.172;0.197;2.000;0.538;0.469;0.126;1;0;0;0;0
0.208;0.158;0.537;0.375;0.459;0.102;0;1;0;0;0
0.208;0.154;0.537;0.375;0.459;0.102;0;1;0;0;0
0.208;0.154;0.537;0.375;0.459;0.101;0;1;0;0;0
0.206;0.154;0.530;0.375;0.460;0.101;1;0;0;0;0
0.206;0.154;0.530;0.388;0.460;0.101;1;0;0;0;0
0.206;0.151;0.530;0.388;0.460;0.127;0;0;0;0;1
0.192;0.151;0.501;0.388;0.464;0.127;0;0;0;0;1
0.192;0.140;0.501;0.396;0.464;0.158;0;0;0;0;1
0.230;0.140;0.468;0.396;0.462;0.158;1;0;0;0;0
0.230;0.140;0.468;0.253;0.462;0.158;1;0;0;0;0
0.309;0.124;0.457;0.200;0.465;0.157;0;1;0;0;0
0.309;0.124;0.457;0.200;0.465;0.157;0;1;0;0;0
0.335;0.124;0.461;0.200;0.466;0.157;0;1;0;0;0
0.335;0.123;0.461;0.199;0.466;0.168;1;0;0;0;0
0.343;0.123;0.445;0.199;0.466;0.168;1;0;0;0;0
0.347;0.126;0.416;0.197;0.116;0.200;0;1;0;0;0
0.347;0.126;0.416;0.197;0.116;0.200;0;1;0;0;0
0.347;0.126;0.416;0.197;0.116;0.203;0;1;0;0;0
0.347;0.126;0.416;0.197;0.116;0.203;0;1;0;0;0
0.352;0.126;0.408;0.197;0.080;0.203;0;1;0;0;0
0.352;0.126;0.408;0.197;0.080;0.203;0;1;0;0;0
0.352;0.126;0.408;0.194;0.080;0.240;0;1;0;0;0
0.352;0.126;0.365;0.194;0.080;0.240;0;1;0;0;0
0.350;0.126;0.365;0.194;0.069;0.240;0;1;0;0;0
0.350;0.126;0.365;0.194;0.069;0.240;0;1;0;0;0
0.350;0.129;0.365;0.189;0.069;0.303;0;1;0;0;0
0.350;0.129;0.304;0.189;0.069;0.303;0;1;0;0;0
0.314;0.129;0.304;0.189;0.067;0.303;0;1;0;0;0
0.314;0.129;0.304;0.189;0.067;0.303;0;1;0;0;0
0.314;0.132;0.304;0.194;0.067;0.303;0;1;0;0;0
0.314;0.132;0.304;0.194;0.067;0.365;0;1;0;0;0
0.314;0.132;0.238;0.194;0.067;0.365;1;0;0;0;0
0.258;0.132;0.238;0.194;0.067;0.365;1;0;0;0;0
0.258;0.132;0.238;0.194;0.067;0.365;1;0;0;0;0
0.172;0.137;0.153;0.187;0.068;0.453;0;1;0;0;0
0.172;0.136;0.153;0.187;0.068;0.450;0;1;0;0;0
0.172;0.136;0.153;0.187;0.068;0.450;1;0;0;0;0
0.170;0.136;0.153;0.187;0.067;0.450;1;0;0;0;0
0.170;0.136;0.153;0.187;0.067;0.450;1;0;0;0;0
0.129;0.138;0.115;0.168;0.065;0.485;0;1;0;0;0
0.129;0.138;0.115;0.168;0.065;0.483;1;0;0;0;0
0.128;0.138;0.115;0.168;0.065;0.483;1;0;0;0;0
0.128;0.138;0.115;0.168;0.065;0.483;1;0;0;0;0
0.421;0.138;0.574;0.144;0.046;0.044;0;1;0;0;0
0.424;0.138;0.574;0.144;0.046;0.044;0;1;0;0;0
0.424;0.137;0.574;0.145;0.046;0.044;0;1;0;0;0
0.424;0.137;0.564;0.145;0.047;0.050;0;1;0;0;0
0.443;0.137;0.564;0.145;0.047;0.050;0;1;0;0;0
0.443;0.137;0.564;0.143;0.047;0.050;0;1;0;0;0
0.523;0.137;0.519;0.143;0.045;0.089;0;1;0;0;0
0.523;0.139;0.519;0.144;0.045;0.089;0;1;0;0;0
0.523;0.139;0.519;0.144;0.045;0.089;0;1;0;0;0
0.488;0.139;0.464;0.144;0.049;0.151;1;0;0;0;0
0.488;0.140;0.464;0.135;0.049;0.151;1;0;0;0;0
0.488;0.140;0.464;0.135;0.049;0.151;1;0;0;0;0
0.430;0.142;0.403;0.131;0.047;0.211;0;0;0;1;0
0.430;0.142;0.403;0.131;0.047;0.211;0;0;0;1;0
0.430;0.142;0.374;0.131;0.047;0.240;0;0;0;1;0
0.406;0.144;0.374;0.148;0.047;0.240;1;0;0;0;0
0.406;0.144;0.374;0.148;0.047;0.240;1;0;0;0;0
0.449;0.144;0.373;0.148;0.045;0.250;0;1;0;0;0
0.449;0.144;0.373;0.148;0.045;0.250;0;1;0;0;0
0.452;0.152;0.373;0.235;0.044;0.260;0;1;0;0;0
0.452;0.151;0.373;0.247;0.044;0.260;0;1;0;0;0
0.452;0.151;0.373;0.247;0.044;0.260;0;1;0;0;0
0.452;0.151;0.373;0.247;0.044;0.260;0;1;0;0;0
0.423;0.151;0.349;0.247;0.048;0.285;1;0;0;0;0
0.423;0.144;0.349;0.259;0.048;0.285;1;0;0;0;0
0.423;0.144;0.349;0.259;0.048;0.285;1;0;0;0;0
0.423;0.144;0.349;0.259;0.048;0.285;1;0;0;0;0
0.367;0.144;0.305;0.259;0.055;0.328;1;0;0;0;0
0.340;0.136;0.273;0.274;0.058;0.354;0;0;0;1;0
0.340;0.136;0.273;0.274;0.058;0.354;0;0;0;1;0
0.340;0.134;0.273;0.273;0.058;0.354;0;0;0;1;0
0.355;0.134;0.274;0.273;0.059;0.350;1;0;0;0;0
0.355;0.134;0.274;0.273;0.059;0.350;1;0;0;0;0
0.355;0.145;0.274;0.288;0.059;0.350;0;1;0;0;0
0.355;0.145;0.274;0.288;0.059;0.350;0;1;0;0;0
0.474;0.160;0.302;0.275;0.063;0.177;0;1;0;0;0
0.455;0.160;0.287;0.275;0.075;0.184;1;0;0;0;0
0.455;0.160;0.287;0.275;0.075;0.184;1;0;0;0;0
0.395;0.117;0.248;0.202;0.092;0.231;0;0;0;1;0
0.395;0.117;0.219;0.202;0.105;0.248;0;0;0;1;0
0.366;0.117;0.219;0.202;0.105;0.248;0;0;0;1;0
0.366;0.117;0.219;0.202;0.105;0.248;0;0;0;1;0
0.366;0.120;0.219;0.197;0.105;0.248;1;0;0;0;0
0.442;0.120;0.242;0.197;0.118;0.134;1;0;0;0;0
0.442;0.182;0.242;0.207;0.118;0.134;0;1;0;0;0
0.442;0.182;0.304;0.207;0.142;0.082;0;1;0;0;0
0.434;0.194;0.304;0.205;0.142;0.082;0;1;0;0;0
0.434;0.194;0.304;0.205;0.142;0.082;0;1;0;0;0
0.414;0.194;0.293;0.205;0.170;0.118;1;0;0;0;0
0.414;0.194;0.293;0.205;0.170;0.118;1;0;0;0;0
0.414;0.194;0.293;0.205;0.170;0.118;1;0;0;0;0
0.376;0.084;0.203;0.132;0.228;0.178;0;0;0;1;0
0.376;0.084;0.203;0.132;0.230;0.178;0;0;0;1;0
0.363;0.084;0.203;0.132;0.230;0.194;0;0;0;1;0
0.363;0.084;0.203;0.132;0.230;0.194;0;0;0;1;0
0.363;0.084;0.203;0.132;0.230;0.194;0;0;0;1;0
0.349;0.084;0.221;0.132;0.213;0.157;1;0;0;0;0
0.349;0.084;0.221;0.132;0.213;0.157;1;0;0;0;0
0.349;0.084;0.221;0.132;0.213;0.157;1;0;0;0;0
0.349;0.152;0.357;0.160;0.159;0.157;0;1;0;0;0
0.349;0.152;0.357;0.160;0.159;0.157;0;1;0;0;0
0.348;0.235;0.376;0.178;0.146;0.112;1;0;0;0;0
0.348;0.235;0.376;0.178;0.146;0.112;1;0;0;0;0
0.319;0.159;0.354;0.163;0.140;0.146;0;0;0;1;0
0.319;0.149;0.353;0.162;0.139;0.146;0;0;0;1;0
0.319;0.149;0.353;0.162;0.139;0.146;1;0;0;0;0
0.318;0.149;0.353;0.162;0.139;0.143;1;0;0;0;0
0.329;0.225;0.345;0.184;0.127;0.133;0;1;0;0;0
0.329;0.318;0.337;0.199;0.123;0.133;0;1;0;0;0
0.327;0.318;0.337;0.199;0.123;0.133;0;1;0;0;0
0.327;0.318;0.337;0.199;0.123;0.138;1;0;0;0;0
0.327;0.234;0.319;0.192;0.116;0.138;1;0;0;0;0
0.294;0.234;0.319;0.192;0.116;0.179;0;1;0;0;0
0.294;0.234;0.319;0.192;0.116;0.179;0;1;0;0;0
0.294;0.080;0.290;0.178;0.109;0.179;0;1;0;0;0
0.294;0.080;0.290;0.178;0.109;0.179;0;1;0;0;0
0.273;0.080;0.290;0.178;0.109;0.196;0;1;0;0;0
0.273;0.080;0.290;0.178;0.109;0.196;0;1;0;0;0
0.226;2.000;0.263;0.169;0.100;0.196;1;0;0;0;0
0.226;2.000;0.263;0.169;0.100;0.252;1;0;0;0;0
0.143;0.632;0.160;0.127;0.080;0.320;0;0;0;1;0
0.143;0.628;0.160;0.127;0.080;0.320;0;0;0;1;0
0.146;0.628;0.160;0.127;0.080;0.316;1;0;0;0;0
0.146;0.628;0.160;0.127;0.080;0.316;1;0;0;0;0
0.164;0.628;0.157;0.157;0.069;0.302;0;0;0;1;0
0.164;0.628;0.157;0.157;0.069;0.302;0;0;0;1;0
0.164;0.626;0.154;0.190;0.069;0.302;0;0;0;1;0
0.173;0.626;0.154;0.190;0.069;0.301;0;0;0;1;0
0.173;0.626;0.154;0.190;0.069;0.301;1;0;0;0;0
0.173;2.000;0.157;0.193;0.066;0.301;1;0;0;0;0
0.224;2.000;0.157;0.193;0.066;0.306;1;0;0;0;0
0.224;0.202;0.168;0.177;0.061;0.306;0;1;0;0;0
0.224;0.202;0.168;0.177;0.061;0.306;0;1;0;0;0
0.242;0.217;0.165;0.172;0.064;0.304;1;0;0;0;0
0.217;0.217;0.165;0.172;0.064;0.304;1;0;0;0;0
0.217;0.217;0.165;0.172;0.064;0.330;0;0;0;1;0
0.217;0.318;0.136;0.142;0.069;0.330;0;0;0;1;0
0.217;0.318;0.136;0.142;0.069;0.330;0;0;0;1;0
0.200;0.318;0.139;0.137;0.069;0.309;1;0;0;0;0
0.200;0.236;0.139;0.137;0.069;0.309;1;0;0;0;0
0.245;0.203;0.146;0.135;0.071;0.199;0;1;0;0;0
0.250;0.203;0.146;0.135;0.071;0.199;0;1;0;0;0
0.223;0.211;0.143;0.127;0.076;0.201;1;0;0;0;0
0.223;0.211;0.103;0.127;0.076;0.235;0;0;0;1;0
0.223;0.289;0.103;0.086;0.092;0.235;0;0;0;1;0
0.223;0.289;0.103;0.086;0.092;0.235;0;0;0;1;0
0.177;0.289;0.094;0.086;0.092;0.223;1;0;0;0;0
0.177;0.256;0.094;0.087;0.104;0.223;1;0;0;0;0
0.177;0.256;0.094;0.087;0.104;0.223;1;0;0;0;0
0.250;0.256;0.109;0.087;0.104;0.145;0;1;0;0;0
0.250;0.225;0.109;0.086;0.111;0.145;0;1;0;0;0
0.264;0.225;0.109;0.086;0.111;0.145;1;0;0;0;0
0.264;0.225;0.099;0.086;0.111;0.152;1;0;0;0;0
0.204;0.247;0.099;0.065;0.132;0.152;0;0;0;1;0
0.204;0.247;0.099;0.065;0.132;0.152;0;0;0;1;0
0.204;0.247;0.062;0.065;0.132;0.189;0;0;0;1;0
0.222;0.283;0.062;0.047;0.151;0.189;0;0;0;1;0
0.222;0.283;0.062;0.047;0.151;0.189;0;0;0;1;0
0.222;0.283;0.062;0.047;0.151;0.189;1;0;0;0;0
0.222;0.234;0.082;0.049;0.114;0.139;1;0;0;0;0
0.222;0.234;0.082;0.049;0.114;0.139;1;0;0;0;0
0.528;0.439;0.156;0.058;0.073;0.078;0;0;0;1;0
0.528;0.439;0.156;0.058;0.073;0.078;0;0;0;1;0
0.528;0.468;0.158;0.058;0.073;0.078;0;0;0;1;0
0.528;0.468;0.158;0.060;0.073;0.078;0;0;0;1;0
0.532;0.468;0.158;0.060;0.073;0.078;0;0;0;1;0
0.532;0.468;0.158;0.060;0.073;0.078;0;0;0;1;0
0.532;0.468;0.291;0.060;0.073;0.061;1;0;0;0;0
0.508;0.523;0.291;0.093;0.051;0.061;1;0;0;0;0
0.389;0.516;0.543;0.143;0.045;0.050;0;1;0;0;0
0.389;0.516;0.546;0.143;0.045;0.054;0;1;0;0;0
0.391;0.519;0.528;0.143;0.044;0.078;0;1;0;0;0
0.391;0.519;0.528;0.143;0.044;0.078;0;1;0;0;0
0.399;0.516;0.528;0.144;0.052;0.078;1;0;0;0;0
0.399;0.516;0.481;0.144;0.052;0.127;1;0;0;0;0
0.406;0.507;0.433;0.152;0.053;0.176;0;1;0;0;0
0.406;0.507;0.433;0.152;0.053;0.176;0;1;0;0;0
0.406;0.508;0.433;0.151;0.045;0.176;0;1;0;0;0
0.406;0.508;0.426;0.151;0.045;0.187;0;1;0;0;0
0.406;0.508;0.426;0.151;0.045;0.187;0;1;0;0;0
0.403;2.000;0.426;0.245;0.046;0.187;0;1;0;0;0
0.403;2.000;0.426;0.245;0.046;0.187;0;1;0;0;0
0.403;2.000;0.380;0.245;0.046;0.242;0;1;0;0;0
0.403;2.000;0.380;0.245;0.046;0.242;0;1;0;0;0
0.373;0.183;0.380;0.414;0.046;0.242;1;0;0;0;0
0.373;0.183;0.380;0.414;0.046;0.242;1;0;0;0;0
0.373;0.183;0.317;0.414;0.046;0.242;1;0;0;0;0
0.305;0.183;0.270;0.323;0.048;0.354;0;0;0;0;1
0.305;0.183;0.270;0.323;0.048;0.354;0;0;0;0;1
0.305;0.183;0.261;0.323;0.048;0.354;0;0;0;0;1
0.305;0.182;0.261;0.332;0.047;0.354;1;0;0;0;0
0.294;0.182;0.261;0.332;0.047;0.354;1;0;0;0;0
0.263;0.179;0.267;0.426;0.058;0.365;0;1;0;0;0
0.263;0.179;0.279;0.426;0.058;0.365;0;1;0;0;0
0.263;0.179;0.279;0.426;0.058;0.365;0;1;0;0;0
0.257;0.180;0.279;0.421;0.060;0.372;0;1;0;0;0
0.257;0.180;0.267;0.421;0.060;0.372;1;0;0;0;0
0.257;0.180;0.267;0.421;0.060;0.372;1;0;0;0;0
0.257;0.180;0.267;0.421;0.053;0.395;1;0;0;0;0
0.238;0.186;0.267;0.397;0.053;0.395;0;0;0;0;1
0.238;0.186;0.254;0.397;0.053;0.395;0;0;0;0;1
0.238;0.186;0.254;0.397;0.053;0.395;0;0;0;0;1
0.238;0.187;0.254;0.417;0.057;0.397;1;0;0;0;0
0.235;0.187;0.264;0.417;0.057;0.397;1;0;0;0;0
0.235;0.187;0.264;0.417;0.057;0.397;1;0;0;0;0
0.229;0.192;0.268;0.452;0.063;0.420;0;1;0;0;0
0.229;0.192;0.268;0.452;0.063;0.420;0;1;0;0;0
0.229;0.192;0.268;0.452;0.063;0.420;0;1;0;0;0
0.223;0.194;0.258;0.448;0.061;0.420;0;1;0;0;0
0.223;0.194;0.258;0.448;0.061;0.420;1;0;0;0;0
0.223;0.194;0.258;0.448;0.061;0.420;1;0;0;0;0
0.223;0.210;0.258;0.412;0.051;0.450;1;0;0;0;0
0.187;0.210;0.258;0.412;0.051;0.450;1;0;0;0;0
0.187;0.210;0.221;0.412;0.051;0.450;0;0;0;0;1
0.187;0.210;0.221;0.412;0.051;0.450;0;0;0;0;1
0.166;0.225;0.213;0.391;0.042;0.483;0;0;0;0;1
0.166;0.253;0.213;0.391;0.058;0.535;1;0;0;0;0
0.165;0.253;0.247;0.394;0.058;0.535;1;0;0;0;0
0.165;0.253;0.247;0.394;0.058;0.535;0;1;0;0;0
0.165;0.287;0.247;0.394;0.062;0.488;0;1;0;0;0
0.170;0.287;0.266;0.370;0.062;0.488;1;0;0;0;0
0.170;0.287;0.266;0.370;0.062;0.488;1;0;0;0;0
0.143;0.311;0.229;0.334;2.000;0.452;0;0;0;0;1
0.129;0.311;0.215;0.334;2.000;0.452;0;0;0;0;1
0.129;0.311;0.215;0.334;2.000;0.452;0;0;0;0;1
0.129;0.300;0.215;0.334;0.328;0.404;1;0;0;0;0
0.131;0.300;0.241;0.329;0.328;0.404;1;0;0;0;0
0.137;0.273;0.262;0.321;0.037;0.263;0;1;0;0;0
0.137;0.273;0.262;0.321;0.037;0.263;0;1;0;0;0
0.137;0.273;0.262;0.321;0.037;0.263;0;1;0;0;0
0.134;0.271;0.255;0.317;0.039;0.263;1;0;0;0;0
0.134;0.271;0.255;0.317;0.039;0.263;1;0;0;0;0
0.134;0.271;0.255;0.317;2.000;0.295;1;0;0;0;0
0.134;0.233;0.255;0.317;2.000;0.295;0;0;0;0;1
0.107;0.233;0.216;0.290;2.000;0.295;0;0;0;0;1
0.111;0.208;0.252;0.281;0.510;0.299;0;0;0;0;1
0.111;0.208;0.252;0.281;0.510;0.299;0;0;0;0;1
0.111;0.208;0.252;0.281;0.510;0.299;0;0;0;0;1
0.111;0.189;0.252;0.281;0.612;0.271;1;0;0;0;0
0.120;0.189;0.292;0.277;0.612;0.271;1;0;0;0;0
0.152;0.158;0.296;0.286;2.000;0.235;0;1;0;0;0
0.152;0.158;0.296;0.286;0.059;0.230;0;1;0;0;0
0.152;0.156;0.293;0.286;0.059;0.230;0;1;0;0;0
0.153;0.156;0.293;0.286;2.000;0.256;1;0;0;0;0
0.137;0.143;0.260;0.250;2.000;0.256;0;0;0;0;1
0.137;0.143;0.260;0.250;2.000;0.256;0;0;0;0;1
0.137;0.143;0.260;0.250;0.664;0.288;0;0;0;0;1
0.130;0.130;0.235;0.234;0.664;0.288;0;0;0;0;1
0.130;0.130;0.235;0.234;0.664;0.288;0;0;0;0;1
0.130;0.130;0.235;0.234;0.664;0.288;0;0;0;0;1
0.130;0.130;0.235;0.234;0.653;0.276;1;0;0;0;0
0.130;0.119;0.221;0.251;0.653;0.276;1;0;0;0;0
0.174;0.119;0.221;0.251;0.653;0.276;1;0;0;0;0
0.237;0.106;0.215;0.275;2.000;0.263;1;0;0;0;0
0.237;0.106;0.215;0.275;0.136;0.263;1;0;0;0;0
0.236;0.106;0.214;0.274;0.136;0.263;0;1;0;0;0
0.236;0.106;0.214;0.274;0.136;0.264;0;1;0;0;0
0.237;0.106;0.213;0.271;0.136;0.264;1;0;0;0;0
0.237;0.106;0.213;0.271;0.136;0.264;1;0;0;0;0
0.237;0.106;0.213;0.271;2.000;0.264;1;0;0;0;0
0.211;0.106;0.183;0.232;2.000;0.291;0;0;0;0;1
0.211;0.106;0.183;0.232;2.000;0.291;0;0;0;0;1
0.211;0.106;0.183;0.232;0.630;0.318;0;0;0;0;1
0.186;0.107;0.158;0.217;0.630;0.318;0;0;0;0;1
0.186;0.107;0.158;0.217;0.555;0.318;1;0;0;0;0
0.186;0.107;0.167;0.217;0.555;0.323;1;0;0;0;0
0.168;0.107;0.167;0.259;0.555;0.323;1;0;0;0;0
0.153;0.110;0.181;0.300;0.116;0.336;1;0;0;0;0
0.152;0.111;0.182;0.296;0.116;0.337;0;1;0;0;0
0.152;0.111;0.182;0.296;0.116;0.337;0;1;0;0;0
0.152;0.111;0.182;0.296;0.116;0.337;0;1;0;0;0
0.150;0.111;0.180;0.294;0.116;0.339;1;0;0;0;0
0.150;0.111;0.180;0.294;0.116;0.339;1;0;0;0;0
0.109;0.124;0.143;0.234;0.180;0.376;0;0;0;0;1
0.109;0.124;0.143;0.234;0.180;0.376;0;0;0;0;1
0.083;0.136;0.112;0.228;0.337;0.397;0;0;0;0;1
0.083;0.136;0.112;0.228;0.337;0.397;0;0;0;0;1
0.083;0.136;0.112;0.228;0.337;0.397;0;0;0;0;1
0.083;0.136;0.112;0.228;0.240;0.397;1;0;0;0;0
0.079;0.145;0.122;0.287;0.240;0.313;1;0;0;0;0
0.082;0.157;0.141;0.349;0.158;0.208;1;0;0;0;0
0.082;0.157;0.141;0.349;0.158;0.208;1;0;0;0;0
0.082;0.157;0.141;0.349;0.158;0.208;0;1;0;0;0
0.082;0.157;0.140;0.349;0.158;0.209;1;0;0;0;0
0.082;0.157;0.140;0.353;0.158;0.209;1;0;0;0;0
0.082;0.157;0.140;0.353;0.170;0.209;0;0;0;0;1
0.061;0.175;0.123;0.299;0.170;0.231;0;0;0;0;1
0.061;0.175;0.123;0.299;0.196;0.231;0;0;0;0;1
0.061;0.175;0.119;0.299;0.196;0.231;0;0;0;0;1
0.058;0.195;0.119;2.000;0.196;0.190;0;0;0;0;1
0.058;0.195;0.119;2.000;0.196;0.190;0;0;0;0;1
0.058;0.195;0.119;2.000;0.150;0.190;1;0;0;0;0
0.070;0.159;0.162;2.000;0.150;0.124;1;0;0;0;0
0.085;0.131;0.248;0.564;2.000;0.094;1;0;0;0;0
0.085;0.131;0.248;0.564;2.000;0.094;1;0;0;0;0
0.085;0.131;0.248;0.564;0.528;0.094;0;1;0;0;0
0.085;0.131;0.247;0.564;0.528;0.096;0;1;0;0;0
0.085;0.130;0.247;0.567;0.528;0.096;1;0;0;0;0
0.085;0.130;0.247;0.567;0.528;0.096;1;0;0;0;0
0.067;0.110;0.234;0.532;2.000;0.128;0;0;0;0;1
0.067;0.110;0.234;0.532;2.000;0.128;0;0;0;0;1
0.067;0.110;0.234;0.532;0.145;0.128;0;0;0;0;1
0.056;0.094;0.200;0.523;0.145;0.147;0;0;0;0;1
0.056;0.094;0.200;0.523;0.145;0.147;0;0;0;0;1
0.056;0.094;0.327;0.523;0.218;0.147;0;0;0;0;1
0.056;0.094;0.327;0.523;0.218;0.147;1;0;0;0;0
0.078;0.081;0.327;0.524;0.218;0.129;1;0;0;0;0
0.109;0.068;0.485;0.473;2.000;0.119;1;0;0;0;0
0.109;0.068;0.485;0.473;0.535;0.119;1;0;0;0;0
0.112;0.069;0.497;0.477;0.535;0.119;1;0;0;0;0
0.112;0.069;0.502;0.477;0.531;0.119;1;0;0;0;0
0.111;0.069;0.502;0.477;0.531;0.123;1;0;0;0;0
0.111;0.068;0.502;0.475;0.531;0.123;1;0;0;0;0
0.101;0.063;0.480;0.474;0.476;0.158;0;0;0;0;1
0.101;0.063;0.480;0.474;0.476;0.158;0;0;0;0;1
0.104;0.060;0.462;0.444;0.250;0.159;1;0;0;0;0
0.104;0.060;0.462;0.444;2.000;0.159;1;0;0;0;0
0.104;0.060;0.462;0.444;2.000;0.159;1;0;0;0;0
0.121;0.057;0.467;0.427;0.494;0.157;0;0;0;0;1
0.121;0.057;0.467;0.427;0.494;0.157;0;0;0;0;1
0.122;0.057;0.467;0.415;0.494;0.156;1;0;0;0;0
0.122;0.057;0.467;0.415;0.514;0.156;1;0;0;0;0
0.169;0.052;0.469;0.297;0.541;0.152;0;1;0;0;0
0.169;0.052;0.469;0.297;0.541;0.152;0;1;0;0;0
0.207;0.051;0.460;0.286;0.538;0.153;0;1;0;0;0
0.207;0.051;0.460;0.286;0.538;0.153;0;1;0;0;0
0.211;0.055;0.460;0.289;0.538;0.178;0;1;0;0;0
0.211;0.055;0.460;0.289;0.474;0.178;0;1;0;0;0
0.211;0.055;0.423;0.289;0.474;0.178;1;0;0;0;0
0.211;0.055;0.423;0.289;0.474;0.178;1;0;0;0;0
0.219;0.055;0.423;0.289;0.474;0.220;1;0;0;0;0
0.248;0.064;0.356;0.285;0.132;0.263;1;0;0;0;0
0.248;0.065;0.356;0.288;0.133;0.263;1;0;0;0;0
0.248;0.065;0.356;0.288;0.133;0.263;0;1;0;0;0
0.248;0.065;0.356;0.288;0.133;0.263;0;1;0;0;0
0.246;0.065;0.356;0.288;0.133;0.263;0;1;0;0;0
